address,latitude,longitude
836 BEECHER ST SW,33.73333,-84.41508
800 CHEROKEE AVENUE SE,33.73569,-84.36822
3724 MARTIN L KING JR DR SW ; THE MARTIN HOUSE,33.76464,-84.5103
1101 E ROCK SPRINGS RD NE,33.79698,-84.35128
1784 DEVON DR SW,33.70794,-84.48315
122 FULTON ST SW,33.74176,-84.39144
2292 PEACHTREE RD NW,33.81726,-84.39002
519 E PACES FERRY RD,33.83827,-84.37084
350 THOMASVILE BLVD,33.75166,-84.46789
705 GARY RD NW,33.77436,-84.46077
235 PEACHTREE ST NE  ,33.76044,-84.38702
1860 BAYBERRY DRIVE,33.71571,-84.44871
2011 PEACHTREE RD NE,33.80941,-84.39302
879 BONNEVILLE TER NW,33.77931,-84.50345
3594 TUXEDO PARK NW,33.84924,-84.4011
850 OAK ST SW @WEST END MALL ;1 MALE DETAINED.,33.74057,-84.4168
574 BERNE ST SE,33.73735,-84.36886
1221 EPWORTH ST SW,33.72168,-84.43111
910 MITCHELL ST SW,33.75337,-84.41707
1711 RICHLAND RD SW,33.73165,-84.44388
835 OGLETHORPE AVE SW,33.75032,-84.50339
8835 MARTIN L KING JR DR NW ,33.75488,-84.41378
121 17TH ST NE,33.79288,-84.38251
2351 CROSS ST NW,33.77336,-84.46409
201 PEACHTREE ST,33.75711,-84.39504
2 PARK AVE SE,33.71239,-84.38256
 2 ANNISTON AVE,33.75194,-84.33668
1995 RAMBLING DR SW ,33.70063,-84.40774
I-20 WB EXPY SW / LANGHORN ST SW,33.74656,-84.43028
1093 WEST AVENUE,33.72583,-84.39633
854 OAK ST.,33.74057,-84.41685
2130 HIGHVIEW DR,33.72877,-84.45785
1385 BENTEEN AVE SE,33.71669,-84.36691
998 WOODBOURNE DR SW,33.70944,-84.42087
 2893 PEACHTREE RD NE,33.83392,-84.38245
490 FAIRBURN RD SW ,33.74072,-84.51034
575 GRESHAM AVE SE,33.73858,-84.34606
1238 PORTLAND AVE SE,33.73906,-84.34689
2479 ABNER TERRANCE,33.80063,-84.46635
123 PONCE DE LEON AVE NE,33.77232,-84.38352
1328 PLAZA AVE SW,33.72775,-84.4312
 98 Anderson Ave Nw,33.75633,-84.45114
501 10TH STREET NE ,33.78167,-84.37088
19 SPRING LN NW,33.7556,-84.43856
156  FORSYTH ST SW,33.75055,-84.39517
160 TED TURNER DR NW @ATLANTA AMERICAN MOT,33.75934,-84.39009
450 STONEWALL ST SW,33.7499,-84.40371
3517 LYNFIELD DR SW,33.73431,-84.50012
1585 EZRA CHURCH DR NW,33.75781,-84.43957
1095 MOUNT PARAN RD NW,33.87404,-84.41594
2674 CAMPBELLTON ROAD,33.70209,-84.47568
215 NORTH AVE,33.7714,-84.39421
87 PARK CIR,33.84118,-84.36753
8 RIVERLY PLACE,33.84984,-84.45125
236 MELLRICH AVE NE,33.75952,-84.31306
GATE B13 @9700 SPINE RD ; CHARLEY''S STEAKERY,33.63957,-84.43539
FORT ST NE / AUBURN AVE NE,33.75552,-84.37797
1380 ATLANTIC ,33.79282,-84.39779
4454 PAMELA LN SW,33.67681,-84.53454
1280 CAROLINE ST NE,33.75674,-84.34619
2454 JONESBORO RD SE,33.6871,-84.36392
735 HAMILTON AVE SE,33.72552,-84.36384
2797 OLDKNOW DR NW,33.772,-84.47923
3800 PRINCETON LAKES PKWY SW,33.65488,-84.51022
1095 BOULEVARD DR SE,33.7534,-84.35122
1963 HOSEA L WILLIAMS DR NE,33.76674,-84.36263
4224 E CONWAY DR NW,33.87355,-84.40821
240 CANDLER RD SE @WHITEOAK HILLS BAPT,33.74655,-84.29126
52 PEACHTREE CENTER AVE NE,33.75598,-84.38622
2107 BRIAR GLEN LN SW,33.6976,-84.50065
2402 CAMPBELLTON RD SW,33.70358,-84.46692
1188 VILLAGE CT SE,33.74445,-84.35035
898 BERNINA AVE,33.76397,-84.35875
133 MORTIMER ST SE,33.74991,-84.34836
222 PETERS STREET SW,33.7474,-84.4019
593 MORROW LN,33.74254,-84.50279
3221 PEACHTREE RD,33.84218,-84.37344
1404 BLUEFIELD DR.  SW,33.72491,-84.43382
1181 FENWOOD ST SW,33.75078,-84.42635
493 CHAPPELL RD,33.76875,-84.43316
1192 OSBORNE ST SW,33.70432,-84.427
539 BOULEVARD NE,33.76915,-84.37174
1091 NAPIER ST SE,33.71875,-84.35326
744 SPRING ST,33.77511,-84.38882
100 NOBLE CREEK DR NW,33.81633,-84.42603
655 SPRING ST. NW.,33.77264,-84.38873
1589 BEECHER ST SW,33.73376,-84.44288
231 14TH ST NW,33.7868,-84.39487
645 CASANOVA ST SE,33.71564,-84.36704
41 LENOX POINTE NE,33.82618,-84.35408
541 PEACHTREE ST NE,33.7693,-84.38485
952 CHARLES ALLEN DR NE,33.78056,-84.37281
207  7TH ST NE,33.77813,-84.38027
6023 NORTH TERMINAL BY-WAY,33.64214,-84.44652
1770 AVON AVE SW,33.7223,-84.44566
1472 MILLER AVE,33.76597,-84.33944
1048 EUCLID AVE NE,33.76293,-84.35314
772 N HIGHLAND AVE NE,33.77558,-84.35273
1192 PRYOR,33.72164,-84.39375
1416 MCPHERSON AVE SE,33.74439,-84.34124
925 CANTERBURY RD.,33.8278,-84.3563
100 26TH ST,33.80157,-84.39716
265 PONCE DE LEON AVE,33.77134,-84.37932
1132 TECHWOOD DR NW,33.78154,-84.39161
2 PEACHTREE ST SW,33.75311,-84.38764
3167 LATONA DR SW,33.66827,-84.39562
ARGONNE AVE NE / 9TH ST,33.78178,-84.37766
10 CARLTON DR NE,33.8726,-84.38708
2890 MANGO CIR,33.79383,-84.48245
669 COLLIER RD NW,33.8097,-84.41031
817 W PEACHTREE ST NE,33.77756,-84.38482
2128 MEADOR AVE SE,33.69463,-84.38071
140 JAMES P BRAWLEY DR SW,33.75083,-84.41257
817 17TH ST NE,33.79326,-84.38453
1424 W PACES FERRY RD NW ,33.84711,-84.43394
203 FLORA AVE NE,33.75915,-84.34358
900 CONLEY RD SE,33.72891,-84.38116
1530 WOODBINE AVE SE @COAN PARK,33.75546,-84.33644
856 HARWELL RD NW,33.77873,-84.49523
1140 LYNHURST DR SW,33.72481,-84.48706
1 GEORGE WYTHE PL NW,33.82312,-84.43783
30 KELSO AT PEYTON DR SW,33.74942,-84.46776
1015 DONALD LEE HOLLOWELL PKWY,33.77349,-84.42074
232 BRADBERRY ST SW ,33.74797,-84.40116
1098 WASHITA AVE NE,33.76311,-84.35218
3030 PIEDMONT RD NE,33.83789,-84.36859
451 LOOMIS AVE SE,33.7421,-84.37175
19 EDWIN PL NW,33.77746,-84.44757
737 LINDBERGH DRIVE,33.82054,-84.36342
359 E PACES FERRY RD NE,33.83866,-84.37586
436 ALLENDALE DR SE,33.74062,-84.2949
537 ETHEL ST NW,33.78468,-84.40483
100 LUCKIE ST NW ,33.7573,-84.38992
2410 METROPOLITAN PKWY ,33.68887,-84.40765
670BLK PONCE DE LEON AVE NE,33.77346,-84.36571
2216 LAKEWOOD AVE SW,33.69954,-84.3915
1600 PIEDMONT AVE NE ,33.79843,-84.36827
346 WILLIAMS ST NW ,33.76412,-84.39046
1458 BLUEFIELD DR SW,33.72493,-84.43561
2767 HOSEA L WILLIAMS DR SE,33.7512,-84.29626
2481 GREENBRIAR PKWY,33.68677,-84.49773
301 E LAKE BLVD SE @ DREW CHARTER SCHOOL,33.74549,-84.31494
2091 METROPOLITAN PKWY,33.69816,-84.40848
1166 ROXBORO POINTE NE,33.83681,-84.35037
835 N HIGHLAND AVE NE,33.7772,-84.35251
627 TENNELLE ST SE,33.75102,-84.36682
1102 FOUNTAIN DR SW,33.75131,-84.42372
966 LAWTON ST SW,33.72835,-84.42324
445 MCWILLIAMS AVE SE,33.74169,-84.33631
150 WALTON ST NW,33.75826,-84.39253
3550 WELCOME ALL RD SW,33.65928,-84.52194
654 COURTENAY DR NE,33.7885,-84.36527
705 JUNIPER ST NE @ATLANTA HOSPITAL,33.77385,-84.38274
15 ANDREW YOUNG INTERNA BLVD NW,33.7598,-84.38819
721 MIAMI CIRCLE NE,33.82964,-84.36306
3294 WELLINGTON WALK SW,33.65992,-84.51708
462 BROADLAND RD NW,33.86514,-84.40346
484 CULBERSON ST,33.74143,-84.42219
2100 BUTNER RD SW,33.69346,-84.51869
265 WASHINGTON ST,33.74786,-84.39075
3469 DELMAR LN NW,33.7576,-84.50137
1660 PINEHURST DR SW     ,33.71032,-84.45148
1283 OAKLAND TER SW,33.72134,-84.43006
830 VERDADO WAY,33.77735,-84.37164
2156 BELVEDERE AVE SW,33.72047,-84.45916
1050 LENOX PARK BLVD NE,33.8475,-84.3483
501 DANIEL ST SE,33.75394,-84.371
743 MAIDEN LN NE,33.77451,-84.36248
983 PELHAM ST NW,33.77158,-84.41961
682 MAYLAND AVE SW,33.72456,-84.41006
2551 PIEDMONT RD NE,33.82468,-84.3671
455 JOSEPH E LOWERY BLVD NW,33.7672,-84.4171
2353 CLARISSA DR NW,33.79755,-84.45811
1376 HILLS PL NW,33.8114,-84.43295
2481 BAKER RD NW,33.76985,-84.46843
401 CLAIRE DR NE,33.7651,-84.324
610 MEAD ST SE,33.72766,-84.36793
1935 ALISON CT SW,33.70142,-84.44992
ESTORIA ST SE / WYLIE ST SE,33.7522,-84.3633
 1245 GLENWOOD AVE SE,33.74006,-84.3466
1217 JOSEPH E BOONE BLVD,33.7637,-84.40537
1901 METROPOLITAN PKWY SW;,33.70228,-84.40817
287 HENRY AARON AVE SW,33.74782,-84.45738
538 S EVELYN PL NW,33.76992,-84.44594
1339 KENILWORTH DR SW,33.7185,-84.43443
1082 NILES AVE NW,33.78253,-84.42264
785 PALATINE AVE SE,33.73299,-84.35668
44 12TH ST NE ,33.78476,-84.38614
1141 BRIARCLIFF PL NE,33.77694,-84.34995
126 RENAISSANCE PKWY NE   ,33.76872,-84.38303
688 JONES AVE NW,33.76416,-84.41017
2 NORTH AVE ,33.77137,-84.38707
40 GERTRUDE PL NW,33.77699,-84.4447
880 CHEROKEE AVE SE @ZONE 3,33.73056,-84.37352
276 CHEROKEE PL SE,33.73805,-84.37863
732 E SIDE AVE SE,33.73445,-84.33976
1832 KIMBERLY RD SW,33.70456,-84.52163
1080 WEST PEACHTREE ST NE,33.7847,-84.38817
850 OAK STREET,33.7376,-84.41593
2484 DANIEL RD SW,33.68624,-84.51496
2054 JOSEPH E BOONE BLVD NW,33.76353,-84.45482
3550 EMPIRE BLVD SW,33.65822,-84.39135
1260 HARTFORD AVE SW,33.72052,-84.41663
371 ATWOOD ST SW,33.74492,-84.429
303 FLETCHER DR,33.72567,-84.39756
2685 METROPLITAN PKWY,33.68274,-84.40902
Q,33.7008,-84.45606
3317 BUCKHEAD FOREST MEWS NE,33.84749,-84.37473
829 JEFFERSON ST NW,33.77626,-84.41475
3059 RHODENHAVEN DR NW,33.83877,-84.41082
115 PINE ST NW,33.76778,-84.39095
100 CENTENIAL OLYMPIC DRVIE,33.75188,-84.38888
3030 HEADLAND DR SW ;KROGER,33.68841,-84.48742
916 GREENWOOD AVE NE,33.7769,-84.3574
1518 EZRA CHURCH DR NW,33.75637,-84.43697
2010 CONRAD AVE SE,33.69932,-84.38131
305 JOSEPH E. LOWERY NW,33.763,-84.41736
2781 FAIRLANE DR SE,33.67888,-84.38071
447 TARRAGON WAY SW,33.75044,-84.51735
730 OAKLAND AVE SE,33.73465,-84.37486
2807 HEDGEWOOD DR NW,33.75819,-84.48002
1017 HANK AARON DR SW,33.72711,-84.38812
3335 MARTIN L KING JR DR DR,33.7551,-84.49652
2070 LIDDELL DR NE,33.81104,-84.36164
2005 KING GEORGE LN SW;,33.69994,-84.51581
2859 PIEDMONT RD NE,33.83294,-84.3677
926 WELCH ST SW,33.72972,-84.40465
640 CUSTER AVE SE,33.71733,-84.36709
2457 PAUL AVE NW,33.82098,-84.47295
514 LYNHURST DR SW,33.74136,-84.49011
2421 PIEDMONT RD NE,33.82121,-84.36737
3500 PEACHTREE RD NE @PHIPPS PLAZA ;NORDSTROM,33.85252,-84.36116
118 POLAR ROCK RD SW,33.69594,-84.39271
471 LUCKIE ST NW,33.76713,-84.39599
2637 OLD HAPEVILLE ROAD,33.68313,-84.39752
232 FORSYTH ST SW ,33.75055,-84.39517
1851 CHESHIRE BRIDGE RD NE,33.80933,-84.36173
983 PEEPLES ST SW,33.72837,-84.42212
833 HARWELL RD NW,33.77816,-84.4947
1195 WYLIE ST. SE,33.75212,-84.34968
454 HOOPER ST,33.73999,-84.29103
330 KENDRICK AVE SE,33.72941,-84.377
353 MURRAY HILL AVE NE,33.76348,-84.31639
382 NELSON ST SW,33.75098,-84.40024
1469 MCPHERSON AVE SE,33.74388,-84.33958
1004 BALDWIN ST SW,33.7463,-84.42035
621  WESTWOOD AVE SW,33.73867,-84.4392
2356 CARVER DR NW,33.76005,-84.4649
1850 MYRTLE DR SW,33.70739,-84.45501
1884 BROADWELL ST SW,33.70347,-84.41451
763 NEHEMIAH LN SW,33.74119,-84.50633
1120 MORELAND DR SE,33.7092,-84.3539
248 LAMON AVE SE,33.74678,-84.33849
660 QUEEN ST SW   ,33.73703,-84.4252
268 RUMSON RD NE,33.83048,-84.37841
3333 PEACHTREE RD,33.84657,-84.36693
105 12TH ST.,33.78443,-84.38782
111 MONTGOMERY ST SE,33.75036,-84.33983
831 ROZIE WAY SW,33.74001,-84.50791
577 JOSEPH E. LOWERY BLVD NW,33.77054,-84.41719
744 ARGONNE AVE NE,33.77491,-84.37778
251 TONI PL SE,33.68712,-84.38122
775 JOSEPH E BOONE BLVD NW,33.76353,-84.41284
730 CONSTITUTION RD SE;,33.69387,-84.36577
9700 SPINE RD ,33.64366,-84.43642
377 WYNDHAM WAY SE,33.69842,-84.37615
230 MARTIN LUTHER KING JR DR SE,33.74751,-84.37692
502 BECKWITH CT SW    ,33.75198,-84.40456
127 OZONE ST SW,33.75123,-84.41678
610 FLAT SHOALS AVE SE,33.73764,-84.34229
257 HEMPHILL SCHOOL RD NW,33.7623,-84.50038
2648 MEMORIAL DR SE,33.74737,-84.30029
88 WEST PACES FERRY RD,33.83996,-84.3827
6023 NORTH TERMINAL SPINE WAY,33.64217,-84.447
123 KITTRELL DR SW,33.7578,-84.52117
1112 DELAWARE AVE SE,33.73203,-84.35125
1391 BEATIE AVE.,33.71688,-84.41111
1350 AUDUBON CT SW,33.72226,-84.46974
70 WEST PACES FERRY ROAD,33.84047,-84.38267
139 FULTON WAY,33.74137,-84.383
2870 METROPOLITAN PKWY SW,33.67706,-84.40849
2290 BEN HILL RD SW,33.69262,-84.48513
3372 TREADWELL CIR SW,33.75248,-84.49806
628 JOSEPH E LOWERY BLVD,33.73838,-84.41759
942 LUCILLE AVE,33.74209,-84.41827
2236 1ST AVE NE,33.75494,-84.31439
504 10TH ST,33.78177,-84.37279
1340 LOOP RD,33.64069,-84.44388
6000 S. TERMINAL PKWY,33.64069,-84.44388
1 GEORDIA DOME DR,33.75641,-84.39997
1041 RIDGE AVE.,33.72631,-84.39189
I-20 EB RAMP SE / MAYNARD TER SE,33.74407,-84.33463
1365 COLLIER RD NW,33.81094,-84.43297
1877 AKRON DRIVE,33.70207,-84.35421
614 COOLEDGE AVE NE,33.78281,-84.36735
1000 LAKESIDE VILLAGE DR SE,33.7468,-84.31809
633 PARKWAY DRIVE,33.75529,-84.38014
2800 MARTIN LUTHUR KING,33.68593,-84.49685
441 AMAL DR SW,33.70793,-84.40107
3291 HOBART DR NW,33.77604,-84.49525
3535 PEACHTREE RD,33.85272,-84.36021
1689 MILL ACRES DR SW,33.7117,-84.46787
2214 MONTROSE AVE SW,33.71955,-84.46089
MARTIN L KING JR DR NW / CENTENNIAL OLYMPIC P DR NW,33.75458,-84.39859
PONCE DE LEON AVE NE / OAKDALE RD NE,33.77575,-84.34073
1100 HOWELL MILL RD NW,33.7858,-84.41166
172 MARIBEAU SQ NW,33.81732,-84.42593
808 ELOISE CT SE,33.73482,-84.36034
2080 HONEYSUCKLE LN SW,33.71108,-84.45661
2854 MANGO CIR NW,33.79432,-84.4816
80 MILTON AVE SE;,33.72379,-84.38516
221 PEACHTREE CENTER,33.76045,-84.38556
2000 CHICAGO AVE,33.7649,-84.45248
768 SHELTON AVE,33.73442,-84.41242
1632 WESTWOOD AVE SW,33.73836,-84.44111
469 N HIGHLAND AVE NE ,33.76681,-84.35289
4573 CLUB CIR NE,33.87931,-84.35394
782 MURPHY AVE SW,33.73286,-84.41281
94 WADDELL ST NE,33.75676,-84.36347
161 SOUTH AVE SE,33.73222,-84.38255
3227 ROSWELL RD NW,33.80312,-84.4011
400 MERRITTS AVE NE,33.76898,-84.37619
3232 PEACHTREE RD NE,33.85182,-84.3595
815 SPRINGSIDE CT NE;,33.87564,-84.35986
1716 JASMINE CIR NW,33.79232,-84.44814
2220 MAXWELL DR SW;,33.6947,-84.48271
3498 FAIRBURN PL NW,33.77171,-84.50191
50 UPPER ALABAMA ST,33.81743,-84.351
472 MAGNOLIA ST NW,33.76744,-84.40516
1191 METROPOLITAN PKWY SW,33.72225,-84.3936
60 LUCKIE ST SW,33.75683,-84.38907
285 WHITAKER CIR NW,33.76344,-84.44563
1285 PLAZA AVE SW,33.72831,-84.42973
2181 MARTIN LUTHER KING JR DR,33.7523,-84.46247
2788 DEFOOR FERRY RD,33.82114,-84.44713
2307 THOMAS RD NW,33.8187,-84.47227
477 TUFTON TRL SE,33.66524,-84.38462
251 CHAPPELL RD NW,33.76223,-84.43318
295 PETERS ST SW,33.74667,-84.40285
226 COURTLAND ST NE ,33.76051,-84.38429
3906 ROSWELL RD,33.86696,-84.38107
687 NORFLEET RD NW,33.81194,-84.41062
6023 SOUTH TERMINAL BYWY,33.6397,-84.44398
3157 MCMURRAY DR SW,33.70496,-84.49107
190 MARIETTA ST. S.W.,33.75757,-84.39487
NORTHSIDE DR NW / JOSEPH E. BOONE B,33.76343,-84.40294
964 PULLIAM ST SW,33.72851,-84.39184
1244 DEFOOR CT NW,33.81005,-84.42815
1806 NOBLE CREEK DR NW,33.81517,-84.42542
1891 LAKEWOOD TER SE,33.70244,-84.38096
1401 LAKEWOOD AVE SE,33.71631,-84.38159
1303 FOREST LAKES AVE S.E.,33.74354,-84.31304
14TH /W PEACHTREE ST,33.77229,-84.38735
662 CATHERINE ST SW,33.72568,-84.40924
1840 CAMPBELLTON RD SW,33.70985,-84.44796
1015 PARSON ST SW,33.75127,-84.42119
1390 MOZLEY PL SW,33.75086,-84.43312
598 FLETCHER ST,33.72543,-84.40709
 2685 METROPOLITAN PKWY SW,33.68128,-84.4077
577 JOSPEH E LOWERY,33.77054,-84.41719
25 JAMES P. BRAWLEY BLVD,33.75538,-84.41254
97 MARTIN AVE SE,33.71743,-84.38493
20 5TH AVE NE,33.7517,-84.30531
890 CUSTER AVE SE,33.71729,-84.35978
428 CONNELL AVE,33.68274,-84.40902
38 AVERY DR NE,33.79521,-84.37218
6000 N TERMINAL PKWY,33.6419,-84.44795
623 MONTEVISTA ST SW,33.73816,-84.45184
2 ANDREW YOUNG INTERNA BLVD NW,33.75961,-84.38781
595 S EVELYN PL NW,33.7715,-84.44562
1400 LEE ST SW @Multiple,33.71597,-84.42565
1516 MURPHY AVE,33.71358,-84.42561
1670 N. PELHAM RD.,33.79997,-84.36109
1647 MELROSE DR SW,33.70994,-84.42173
609 RAYS LN SE,33.67142,-84.36831
706 GARY RD,33.77421,-84.46134
836 WESTMONT RD SW,33.73243,-84.43715
1700 NORTHSIDE DR,33.74856,-84.40049
1130 RALPH D ABERNATHY BLVD SW,33.73838,-84.42492
174 BELMONTE DR SW,33.72552,-84.44362
1019 WASHINTON ST.,33.72691,-84.39139
740 CENTRAL AVENUE,33.73624,-84.389
907 PAOLI AVE SE,33.72966,-84.33167
661 ROSALIA ST SE,33.7387,-84.36585
6TH ST NE / PENN AVE NE,33.77697,-84.37862
3330 PIEDMONT RD NW,33.84564,-84.37462
1140 LANIER BLVD NE ,33.78584,-84.3504
848 PEACHTREE ST NE,33.77615,-84.38453
2359 PIEDMONT RD NE,33.82403,-84.36328
552 PONCE DE LEON AVE NE,33.774,-84.36871
2500 MRTIN LUTHER KING JR DR SW,33.75237,-84.46958
996 CUMBERLAND RD NE,33.7959,-84.35448
1786 MEADOW LN SW,33.70621,-84.39876
191 LITTLE ST SE,33.73303,-84.38156
1342 MILLER REED AVE SE,33.71763,-84.37492
75 CENTRAL AVE SW,33.7499,-84.39058
164 PEACHTREE CENTER AVE NE,33.75895,-84.38618
2423 MARTIN L. KING JR. DRIVE,33.75183,-84.46623
166 BARFIELD AVE SW,33.75131,-84.46145
NISKEY LAKE RD SW / HEATHERLAND DR SW;,33.71563,-84.53556
1061 PONCE DE LEON AVE NE;,33.77374,-84.35284
3179 PEACHTREE ROAD,33.84031,-84.37588
304 GEORGIA AVE SE,33.73693,-84.37777
700 CEDAR AVE NW,33.77417,-84.46511
299 GLENN ST SW,33.73832,-84.39766
1059 OGLETHORPE AVE SW,33.73619,-84.42234
3440 PEACHTREE RD NE,33.85092,-84.36178
2126 BRIAR GLEN LN SW,33.696,-84.50176
2456 MARTIN L KING JR DR SW ;21,33.75166,-84.46789
866 HALL ST NW,33.77863,-84.46602
1745 PEACHTREE ROAD,33.8018,-84.39187
159 VANIRA AVE SE,33.72915,-84.38268
887 HOWELL MILL RD NW ,33.77941,-84.40971
9700 SPIND RD,33.64366,-84.43642
2047 CHICAGO AVE NW,33.76478,-84.45442
1133 HUFF RD ,33.7907,-84.42691
500 BISHOP ST NW;,33.79204,-84.40415
2379 SPRINGDALE CIR SW,33.68993,-84.41585
418 GLENN ST,33.73814,-84.40163
1040 HARWELL ST,33.75556,-84.42183
878 ORMEWOOD AVE SE,33.73396,-84.35881
1484 DODSON DR SW,33.71521,-84.47281
2116 CHILDRESS DR SW,33.69784,-84.48595
526 CENTENNIAL OLYMPIC P DR NW,33.76354,-84.39219
1104 VICTORY DR SW,33.70644,-84.4243
3628 MAYFAIR RD NE,33.85415,-84.37293
436 ASHBURTON AVE SE,33.74063,-84.29316
265 PONCE DE LEON AVE NE ,33.77206,-84.37869
3174 PARC CT SW,33.69945,-84.49581
887 WEST MARIETTA ST NW,33.78117,-84.4148
693 PEACHTREE ST NE,33.77355,-84.38455
1750 ELLSWORTH INDUSTRIAL BLVD (K@G),33.80323,-84.42711
300 WILLIAMS ST NW,33.76273,-84.39065
3665 LARGO LN SW;,33.67987,-84.50846
PEACHTREE CENTER AVE SE / HURT PLZ SE,33.75385,-84.387
1005 MARTIN ST SE,33.727,-84.38348
2788 DEFOORS FERRY RD NW       ,33.81978,-84.44661
640 EVANS ST,33.73758,-84.41543
491 W ONTARIO AVE SW,33.74166,-84.44005
3188 CASCADE RD.,33.72085,-84.49361
1094 HUDSON DR NE,33.78117,-84.35148
291 HAMILTON E. HOLMES DR NW,33.763,-84.46921
2394 BEECHER RD SW,33.7242,-84.46384
2 BELMONTE DR,33.72525,-84.44543
2733 MANGO CIR NW,33.79564,-84.48314
940 HARTE DR SW,33.70891,-84.41901
1745 DEFOOR PL,33.80239,-84.42138
1231 WESTRIDGE RD SW,33.72161,-84.44716
641 COOPER ST SW,33.73741,-84.39734
541 MOBILE AVE SW,33.69835,-84.4069
425 PONCE DE LEON AVE NE,33.77268,-84.373
649 GRESHAM AVE,33.73663,-84.3461
935 BOLTON RD NW,33.78089,-84.49747
293 NELMS AVE NE,33.7622,-84.33196
633 FLAT SHOALS AVE SE,33.73676,-84.34238
2484 SCOTTRIDGE DR NW,33.75883,-84.46872
19 PACES WEST DR NW,33.85221,-84.42704
101 ATLANTA AVE SE,33.73011,-84.38456
212 LITTLE ST SE,33.73331,-84.38083
960 DEWEY ST SW,33.72868,-84.4068
1441 WESTMOND,33.71531,-84.43792
2294 HILL ST. NW,33.77977,-84.46329
1710 NISKEY COVE ROAD SW,33.70859,-84.52825
379 FENNEL WAY SW,33.7527,-84.51826
1046 WHITE OAK AVE.,33.7246,-84.42233
3537 ROXBORO RD NE,33.85139,-84.35686
1350 DONNELLY AVE SW,33.73582,-84.43166
MORRIS BROWN AVE NW / MOREHOUSE DR NW,33.76112,-84.45261
2766 ALSTON DR SE,33.74513,-84.29668
25 ANDREW YOUNG INTERNA BLVD NW ; PITTY PATTY''S PORCH,33.7598,-84.38847
2152 MAIN ST NW,33.81481,-84.4741
1219 OLEANDER ST NW,33.75531,-84.42729
364 AUBURN AVE NE,33.75577,-84.37552
144 MAPLE ST NW,33.75854,-84.40561
266 MATHEWS AVE NE,33.76138,-84.32729
2975 HEADLAND DR,33.68961,-84.48907
3260 SAVILLE ST SW,33.66388,-84.51722
1124  IRA ST SW ,33.7242,-84.40003
359 GRANT ST SE,33.74488,-84.37689
618 AMAL DR SW,33.70933,-84.39745
2555 BOLTON RD NW (CVS),33.82028,-84.45188
2051 MARIETTA BLVD NW,33.81116,-84.43829
154 WALTHALL ST SE,33.74954,-84.35138
781 MAGNOLIA WAY NW ,33.75822,-84.41374
1940 FISHER RD SE,33.71161,-84.35965
7700 SPINE ROAD,33.64261,-84.44184
62 HAYNES ST SW,33.75299,-84.4014
128 RICHARDSON ST SE,33.74103,-84.38324
3 ALSTON PL NE,33.83577,-84.35872
1962 AKRON DR SE,33.70069,-84.35189
555 WHITEHALL,33.74297,-84.40628
3079 VALLEYDALE DR SW,33.72681,-84.48894
3439 PEACHTREE RD,33.84676,-84.36212
157 LINE RD SW,33.75001,-84.51571
20 LYNHURST DR SW,33.75088,-84.48801
WALTON & CONE,33.75698,-84.39136
82 CONE ST NW,33.75696,-84.39154
500 EMILY PL NW,33.76869,-84.45159
608 MCDANIEL ST,33.73844,-84.40186
2304 NOBLE CREEK DR NW,33.81535,-84.42568
895 YORK AVE,33.73745,-84.41644
1150 CRESCENT AVE NE,33.78562,-84.38422
1651 DONALD LEE HOLLOWELL PKWY NW,33.77299,-84.44169
415 JAMES P BRAWLEY BLVD,33.76621,-84.41229
254 AUBURN AVE,33.75572,-84.37932
3455 PEACHTREE RD NE;,33.85199,-84.36061
927 BERKSHIRE RD NE,33.80069,-84.3565
1801 WELLBOURNE DR NE,33.80397,-84.3598
2221 OXFORD CIR SW,33.69385,-84.53441
555 WHITEHALL STREET SW,33.73532,-84.39895
1091 EUCLID AVE NE,33.76454,-84.37155
919 GREENWOOD AVE NE,33.77661,-84.35725
3015 JONESBORO RD SE,33.65991,-84.35757
226 NORTHSIDE DR,33.74816,-84.4048
1272 EASTRIDGE RD SW,33.72052,-84.44465
486 ROCKWELL ST SW,33.73172,-84.40358
1120 GARIBALDI ST SW,33.72432,-84.39901
4445 POWERS FERRY RD NW,33.87745,-84.39721
1681 STANTON RD SW,33.70922,-84.444
1950 HOSEA L WILLIAMS DRIVE N.E.,33.75255,-84.32375
1881 PLAZA LN SW,33.70466,-84.4528
136 BAKER ST NE,33.76231,-84.3829
3962 WISTERIA LN SW,33.75715,-84.51018
3120 DONALD LEE HOLLOWELL PKWY NW,33.78382,-84.48927
239 SIMON TER NW,33.76248,-84.47491
2975 HEADLAND DR. SW,33.69168,-84.4872
1016 WESTMOOR DR NW,33.75933,-84.42102
49 BOULEVARD SE,33.75844,-84.34919
85 INMAN CIR NE,33.79383,-84.38075
2 BRADLEY ST NE ,33.75413,-84.36872
705 CELESTE LN SW,33.74295,-84.50585
2047 COLLEGE AVE NE,33.76168,-84.32023
1294 HARTFORD AVE SW,33.7195,-84.41664
259 14TH ST NW,33.78659,-84.39549
1655 EVANS DR SW,33.70967,-84.42427
848 PEACHTREE ST NE;,33.77785,-84.38537
3667 RAMSEY CLOSE SW,33.66348,-84.51219
880 W. PEACHTREE ST NE ,33.77955,-84.38727
535 LEE ST SW ,33.74042,-84.41435
1354 N HIGHLAND AVE NE,33.79202,-84.35427
40 7TH NE,33.7789,-84.38588
